"Year","Region","County Name","District Name","District Number","Charter Status","Grade Level Name","Enrollment by Grade Level"
"2015-2016",04,"HARRIS COUNTY","ALDINE ISD",101902,"TRADITIONAL ISD/CSD","Grade  8",4737
"2015-2016",04,"HARRIS COUNTY","ALDINE ISD",101902,"TRADITIONAL ISD/CSD","Grade  9",5219
"2015-2016",04,"HARRIS COUNTY","ALDINE ISD",101902,"TRADITIONAL ISD/CSD","Grade 10",4558
"2015-2016",04,"HARRIS COUNTY","ALDINE ISD",101902,"TRADITIONAL ISD/CSD","Grade 11",4127
"2015-2016",04,"HARRIS COUNTY","ALDINE ISD",101902,"TRADITIONAL ISD/CSD","Grade 12",3815
"2015-2016",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Early Education",25
"2015-2016",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Pre-kindergarten",42
"2015-2016",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Kindergarten",377
"2015-2016",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Grade  1",346
"2015-2016",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Grade  2",436
"2015-2016",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Grade  3",413
"2015-2016",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Grade  4",373
"2015-2016",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Grade  5",395
"2015-2016",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Grade  6",398
"2015-2016",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Grade  7",425
"2015-2016",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Grade  8",426
"2015-2016",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Grade  9",436
"2015-2016",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Grade 10",397
"2015-2016",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Grade 11",411
"2015-2016",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Grade 12",349
"2015-2016",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Early Education",13
"2015-2016",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Pre-kindergarten",251
"2015-2016",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Kindergarten",361
"2015-2016",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Grade  1",443
"2015-2016",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Grade  2",395
"2015-2016",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Grade  3",441
"2015-2016",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Grade  4",404
"2015-2016",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Grade  5",377
"2015-2016",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Grade  6",385
"2015-2016",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Grade  7",350
"2015-2016",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Grade  8",363
"2015-2016",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Grade  9",498
"2015-2016",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Grade 10",277
"2015-2016",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Grade 11",309
"2015-2016",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Grade 12",276
"2015-2016",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Early Education",231
"2015-2016",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Pre-kindergarten",2205
"2015-2016",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Kindergarten",3599
"2015-2016",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Grade  1",4220
"2015-2016",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Grade  2",3971
"2015-2016",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Grade  3",3855
"2015-2016",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Grade  4",3629
"2015-2016",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Grade  5",3539
"2015-2016",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Grade  6",3139
"2015-2016",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Grade  7",3137
"2015-2016",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Grade  8",3155
"2015-2016",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Grade  9",3968
"2015-2016",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Grade 10",3306
"2015-2016",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Grade 11",2889
"2015-2016",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Grade 12",2422
"2015-2016",04,"HARRIS COUNTY","ALIEF MONTESSORI COMMUNITY SCHOOL",101815,"OPEN ENROLLMENT CHARTER","Early Education",-9999999
"2015-2016",04,"HARRIS COUNTY","ALIEF MONTESSORI COMMUNITY SCHOOL",101815,"OPEN ENROLLMENT CHARTER","Pre-kindergarten",93
"2015-2016",04,"HARRIS COUNTY","ALIEF MONTESSORI COMMUNITY SCHOOL",101815,"OPEN ENROLLMENT CHARTER","Kindergarten",41
"2015-2016",04,"HARRIS COUNTY","ALIEF MONTESSORI COMMUNITY SCHOOL",101815,"OPEN ENROLLMENT CHARTER","Grade  1",37
"2015-2016",04,"HARRIS COUNTY","ALIEF MONTESSORI COMMUNITY SCHOOL",101815,"OPEN ENROLLMENT CHARTER","Grade  2",39
"2015-2016",04,"HARRIS COUNTY","ALIEF MONTESSORI COMMUNITY SCHOOL",101815,"OPEN ENROLLMENT CHARTER","Grade  3",32
"2015-2016",04,"HARRIS COUNTY","ALIEF MONTESSORI COMMUNITY SCHOOL",101815,"OPEN ENROLLMENT CHARTER","Grade  4",26
"2015-2016",04,"HARRIS COUNTY","ALIEF MONTESSORI COMMUNITY SCHOOL",101815,"OPEN ENROLLMENT CHARTER","Grade  5",25
"2015-2016",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Early Education",123
"2015-2016",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Pre-kindergarten",129
"2015-2016",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Kindergarten",1387
"2015-2016",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Grade  1",1459
"2015-2016",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Grade  2",1494
"2015-2016",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Grade  3",1603
"2015-2016",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Grade  4",1653
"2015-2016",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Grade  5",1672
"2015-2016",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Grade  6",1596
"2015-2016",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Grade  7",1719
"2015-2016",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Grade  8",1606
"2015-2016",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Grade  9",1643
"2015-2016",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Grade 10",1587
"2015-2016",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Grade 11",1576
"2015-2016",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Grade 12",1575
"2015-2016",10,"DALLAS COUNTY","ALPHA CHARTER SCHOOL",057832,"OPEN ENROLLMENT CHARTER","Kindergarten",-9999999
"2015-2016",10,"DALLAS COUNTY","ALPHA CHARTER SCHOOL",057832,"OPEN ENROLLMENT CHARTER","Grade  1",-9999999
"2015-2016",10,"DALLAS COUNTY","ALPHA CHARTER SCHOOL",057832,"OPEN ENROLLMENT CHARTER","Grade  2",-9999999
"2015-2016",10,"DALLAS COUNTY","ALPHA CHARTER SCHOOL",057832,"OPEN ENROLLMENT CHARTER","Grade  3",-9999999
"2015-2016",10,"DALLAS COUNTY","ALPHA CHARTER SCHOOL",057832,"OPEN ENROLLMENT CHARTER","Grade  4",-9999999
"2015-2016",10,"DALLAS COUNTY","ALPHA CHARTER SCHOOL",057832,"OPEN ENROLLMENT CHARTER","Grade  5",-9999999
"2015-2016",10,"DALLAS COUNTY","ALPHA CHARTER SCHOOL",057832,"OPEN ENROLLMENT CHARTER","Grade  6",7
"2015-2016",10,"DALLAS COUNTY","ALPHA CHARTER SCHOOL",057832,"OPEN ENROLLMENT CHARTER","Grade  7",5
"2015-2016",10,"DALLAS COUNTY","ALPHA CHARTER SCHOOL",057832,"OPEN ENROLLMENT CHARTER","Grade  8",-9999999
"2015-2016",10,"DALLAS COUNTY","ALPHA CHARTER SCHOOL",057832,"OPEN ENROLLMENT CHARTER","Grade  9",29
"2015-2016",10,"DALLAS COUNTY","ALPHA CHARTER SCHOOL",057832,"OPEN ENROLLMENT CHARTER","Grade 10",26
"2015-2016",10,"DALLAS COUNTY","ALPHA CHARTER SCHOOL",057832,"OPEN ENROLLMENT CHARTER","Grade 11",22
"2015-2016",10,"DALLAS COUNTY","ALPHA CHARTER SCHOOL",057832,"OPEN ENROLLMENT CHARTER","Grade 12",23
"2015-2016",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2015-2016",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Pre-kindergarten",44
"2015-2016",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Kindergarten",96
"2015-2016",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Grade  1",68
"2015-2016",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Grade  2",78
"2015-2016",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Grade  3",76
"2015-2016",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Grade  4",101
"2015-2016",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Grade  5",74
"2015-2016",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Grade  6",92
"2015-2016",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Grade  7",90
"2015-2016",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Grade  8",69
"2015-2016",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Grade  9",84
"2015-2016",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Grade 10",78
"2015-2016",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Grade 11",65
"2015-2016",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Grade 12",65
"2015-2016",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2015-2016",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Pre-kindergarten",35
"2015-2016",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Kindergarten",52
"2015-2016",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Grade  1",49
"2015-2016",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Grade  2",45
"2015-2016",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Grade  3",33
"2015-2016",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Grade  4",49
"2015-2016",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Grade  5",53
"2015-2016",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Grade  6",40
"2015-2016",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Grade  7",49
"2015-2016",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Grade  8",41
"2015-2016",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Grade  9",56
"2015-2016",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Grade 10",50
"2015-2016",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Grade 11",45
"2015-2016",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Grade 12",46
"2015-2016",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Early Education",14
"2015-2016",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Pre-kindergarten",93
"2015-2016",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Kindergarten",235
"2015-2016",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Grade  1",274
"2015-2016",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Grade  2",280
"2015-2016",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Grade  3",277
"2015-2016",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Grade  4",259
"2015-2016",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Grade  5",274
"2015-2016",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Grade  6",304
"2015-2016",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Grade  7",266
"2015-2016",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Grade  8",273
"2015-2016",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Grade  9",283
"2015-2016",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Grade 10",309
"2015-2016",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Grade 11",225
"2015-2016",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Grade 12",230
"2015-2016",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Early Education",124
"2015-2016",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Pre-kindergarten",710
"2015-2016",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Kindergarten",1739
"2015-2016",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Grade  1",1791
"2015-2016",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Grade  2",1848
"2015-2016",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Grade  3",1758
"2015-2016",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Grade  4",1750
"2015-2016",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Grade  5",1628
"2015-2016",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Grade  6",1646
"2015-2016",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Grade  7",1672
"2015-2016",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Grade  8",1563
"2015-2016",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Grade  9",1719
"2015-2016",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Grade 10",1584
"2015-2016",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Grade 11",1394
"2015-2016",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Grade 12",1257
"2015-2016",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Pre-kindergarten",15
"2015-2016",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Kindergarten",47
"2015-2016",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Grade  1",60
"2015-2016",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Grade  2",48
"2015-2016",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Grade  3",40
"2015-2016",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Grade  4",51
"2015-2016",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Grade  5",68
"2015-2016",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Grade  6",55
"2015-2016",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Grade  7",63
"2015-2016",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Grade  8",49
"2015-2016",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Grade  9",58
"2015-2016",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Grade 10",60
"2015-2016",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Grade 11",55
"2015-2016",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Grade 12",44
"2015-2016",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Early Education",205
"2015-2016",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Pre-kindergarten",1897
"2015-2016",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Kindergarten",2574
"2015-2016",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Grade  1",2736
"2015-2016",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Grade  2",2699
"2015-2016",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Grade  3",2650
"2015-2016",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Grade  4",2488
"2015-2016",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Grade  5",2512
"2015-2016",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Grade  6",2439
"2015-2016",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Grade  7",2327
"2015-2016",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Grade  8",2325
"2015-2016",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Grade  9",2619
"2015-2016",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Grade 10",2141
"2015-2016",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Grade 11",2064
"2015-2016",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Grade 12",1997
"2015-2016",04,"GALVESTON COUNTY","AMBASSADORS PREPARATORY ACADEMY",084804,"OPEN ENROLLMENT CHARTER","Pre-kindergarten",66
"2015-2016",04,"GALVESTON COUNTY","AMBASSADORS PREPARATORY ACADEMY",084804,"OPEN ENROLLMENT CHARTER","Kindergarten",35
"2015-2016",04,"GALVESTON COUNTY","AMBASSADORS PREPARATORY ACADEMY",084804,"OPEN ENROLLMENT CHARTER","Grade  1",32
"2015-2016",04,"GALVESTON COUNTY","AMBASSADORS PREPARATORY ACADEMY",084804,"OPEN ENROLLMENT CHARTER","Grade  2",28
"2015-2016",04,"GALVESTON COUNTY","AMBASSADORS PREPARATORY ACADEMY",084804,"OPEN ENROLLMENT CHARTER","Grade  3",28
"2015-2016",04,"GALVESTON COUNTY","AMBASSADORS PREPARATORY ACADEMY",084804,"OPEN ENROLLMENT CHARTER","Grade  4",24
"2015-2016",04,"GALVESTON COUNTY","AMBASSADORS PREPARATORY ACADEMY",084804,"OPEN ENROLLMENT CHARTER","Grade  5",25
"2015-2016",04,"GALVESTON COUNTY","AMBASSADORS PREPARATORY ACADEMY",084804,"OPEN ENROLLMENT CHARTER","Grade  6",19
"2015-2016",04,"GALVESTON COUNTY","AMBASSADORS PREPARATORY ACADEMY",084804,"OPEN ENROLLMENT CHARTER","Grade  7",24
"2015-2016",04,"GALVESTON COUNTY","AMBASSADORS PREPARATORY ACADEMY",084804,"OPEN ENROLLMENT CHARTER","Grade  8",11
"2015-2016",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2015-2016",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Pre-kindergarten",10
"2015-2016",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Kindergarten",16
"2015-2016",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Grade  1",11
"2015-2016",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Grade  2",9
"2015-2016",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Grade  3",13
"2015-2016",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Grade  4",10
"2015-2016",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Grade  5",7
"2015-2016",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Grade  6",11
"2015-2016",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Grade  7",12
"2015-2016",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Grade  8",8
"2015-2016",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Grade  9",16
"2015-2016",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Grade 10",12
"2015-2016",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Grade 11",10
"2015-2016",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Grade 12",9
"2015-2016",04,"HARRIS COUNTY","AMIGOS POR VIDA-FRIENDS FOR LIFE P",101819,"OPEN ENROLLMENT CHARTER","Pre-kindergarten",78
"2015-2016",04,"HARRIS COUNTY","AMIGOS POR VIDA-FRIENDS FOR LIFE P",101819,"OPEN ENROLLMENT CHARTER","Kindergarten",47
"2015-2016",04,"HARRIS COUNTY","AMIGOS POR VIDA-FRIENDS FOR LIFE P",101819,"OPEN ENROLLMENT CHARTER","Grade  1",57
"2015-2016",04,"HARRIS COUNTY","AMIGOS POR VIDA-FRIENDS FOR LIFE P",101819,"OPEN ENROLLMENT CHARTER","Grade  2",41
"2015-2016",04,"HARRIS COUNTY","AMIGOS POR VIDA-FRIENDS FOR LIFE P",101819,"OPEN ENROLLMENT CHARTER","Grade  3",51
"2015-2016",04,"HARRIS COUNTY","AMIGOS POR VIDA-FRIENDS FOR LIFE P",101819,"OPEN ENROLLMENT CHARTER","Grade  4",51
"2015-2016",04,"HARRIS COUNTY","AMIGOS POR VIDA-FRIENDS FOR LIFE P",101819,"OPEN ENROLLMENT CHARTER","Grade  5",48
"2015-2016",04,"HARRIS COUNTY","AMIGOS POR VIDA-FRIENDS FOR LIFE P",101819,"OPEN ENROLLMENT CHARTER","Grade  6",53
"2015-2016",04,"HARRIS COUNTY","AMIGOS POR VIDA-FRIENDS FOR LIFE P",101819,"OPEN ENROLLMENT CHARTER","Grade  7",51
"2015-2016",04,"HARRIS COUNTY","AMIGOS POR VIDA-FRIENDS FOR LIFE P",101819,"OPEN ENROLLMENT CHARTER","Grade  8",50
"2015-2016",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2015-2016",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Pre-kindergarten",43
"2015-2016",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Kindergarten",108
"2015-2016",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Grade  1",93
"2015-2016",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Grade  2",115
"2015-2016",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Grade  3",98
"2015-2016",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Grade  4",101
"2015-2016",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Grade  5",95
"2015-2016",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Grade  6",86
"2015-2016",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Grade  7",107
"2015-2016",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Grade  8",87
"2015-2016",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Grade  9",86
"2015-2016",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Grade 10",108
"2015-2016",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Grade 11",91
