"Year","Region","County Name","District Name","District Number","Charter Status","Grade Level Name","Enrollment by Grade Level"
"2016-2017",04,"HARRIS COUNTY","THE RHODES SCHOOL",101861,"OPEN ENROLLMENT CHARTER","Grade  1",153
"2016-2017",04,"HARRIS COUNTY","THE RHODES SCHOOL",101861,"OPEN ENROLLMENT CHARTER","Grade  2",152
"2016-2017",04,"HARRIS COUNTY","THE RHODES SCHOOL",101861,"OPEN ENROLLMENT CHARTER","Grade  3",127
"2016-2017",04,"HARRIS COUNTY","THE RHODES SCHOOL",101861,"OPEN ENROLLMENT CHARTER","Grade  4",136
"2016-2017",04,"HARRIS COUNTY","THE RHODES SCHOOL",101861,"OPEN ENROLLMENT CHARTER","Grade  5",118
"2016-2017",04,"HARRIS COUNTY","THE RHODES SCHOOL",101861,"OPEN ENROLLMENT CHARTER","Grade  6",67
"2016-2017",04,"HARRIS COUNTY","THE RHODES SCHOOL",101861,"OPEN ENROLLMENT CHARTER","Grade  7",60
"2016-2017",04,"HARRIS COUNTY","THE RHODES SCHOOL",101861,"OPEN ENROLLMENT CHARTER","Grade  8",27
"2016-2017",04,"HARRIS COUNTY","THE VARNETT PUBLIC SCHOOL",101814,"OPEN ENROLLMENT CHARTER","Pre-kindergarten",224
"2016-2017",04,"HARRIS COUNTY","THE VARNETT PUBLIC SCHOOL",101814,"OPEN ENROLLMENT CHARTER","Kindergarten",253
"2016-2017",04,"HARRIS COUNTY","THE VARNETT PUBLIC SCHOOL",101814,"OPEN ENROLLMENT CHARTER","Grade  1",265
"2016-2017",04,"HARRIS COUNTY","THE VARNETT PUBLIC SCHOOL",101814,"OPEN ENROLLMENT CHARTER","Grade  2",279
"2016-2017",04,"HARRIS COUNTY","THE VARNETT PUBLIC SCHOOL",101814,"OPEN ENROLLMENT CHARTER","Grade  3",230
"2016-2017",04,"HARRIS COUNTY","THE VARNETT PUBLIC SCHOOL",101814,"OPEN ENROLLMENT CHARTER","Grade  4",188
"2016-2017",04,"HARRIS COUNTY","THE VARNETT PUBLIC SCHOOL",101814,"OPEN ENROLLMENT CHARTER","Grade  5",168
"2016-2017",13,"MILAM COUNTY","THORNDALE ISD",166905,"TRADITIONAL ISD/CSD","Pre-kindergarten",20
"2016-2017",13,"MILAM COUNTY","THORNDALE ISD",166905,"TRADITIONAL ISD/CSD","Kindergarten",31
"2016-2017",13,"MILAM COUNTY","THORNDALE ISD",166905,"TRADITIONAL ISD/CSD","Grade  1",38
"2016-2017",13,"MILAM COUNTY","THORNDALE ISD",166905,"TRADITIONAL ISD/CSD","Grade  2",37
"2016-2017",13,"MILAM COUNTY","THORNDALE ISD",166905,"TRADITIONAL ISD/CSD","Grade  3",29
"2016-2017",13,"MILAM COUNTY","THORNDALE ISD",166905,"TRADITIONAL ISD/CSD","Grade  4",41
"2016-2017",13,"MILAM COUNTY","THORNDALE ISD",166905,"TRADITIONAL ISD/CSD","Grade  5",34
"2016-2017",13,"MILAM COUNTY","THORNDALE ISD",166905,"TRADITIONAL ISD/CSD","Grade  6",41
"2016-2017",13,"MILAM COUNTY","THORNDALE ISD",166905,"TRADITIONAL ISD/CSD","Grade  7",67
"2016-2017",13,"MILAM COUNTY","THORNDALE ISD",166905,"TRADITIONAL ISD/CSD","Grade  8",43
"2016-2017",13,"MILAM COUNTY","THORNDALE ISD",166905,"TRADITIONAL ISD/CSD","Grade  9",54
"2016-2017",13,"MILAM COUNTY","THORNDALE ISD",166905,"TRADITIONAL ISD/CSD","Grade 10",52
"2016-2017",13,"MILAM COUNTY","THORNDALE ISD",166905,"TRADITIONAL ISD/CSD","Grade 11",59
"2016-2017",13,"MILAM COUNTY","THORNDALE ISD",166905,"TRADITIONAL ISD/CSD","Grade 12",32
"2016-2017",13,"WILLIAMSON COUNTY","THRALL ISD",246912,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2016-2017",13,"WILLIAMSON COUNTY","THRALL ISD",246912,"TRADITIONAL ISD/CSD","Pre-kindergarten",20
"2016-2017",13,"WILLIAMSON COUNTY","THRALL ISD",246912,"TRADITIONAL ISD/CSD","Kindergarten",44
"2016-2017",13,"WILLIAMSON COUNTY","THRALL ISD",246912,"TRADITIONAL ISD/CSD","Grade  1",43
"2016-2017",13,"WILLIAMSON COUNTY","THRALL ISD",246912,"TRADITIONAL ISD/CSD","Grade  2",50
"2016-2017",13,"WILLIAMSON COUNTY","THRALL ISD",246912,"TRADITIONAL ISD/CSD","Grade  3",47
"2016-2017",13,"WILLIAMSON COUNTY","THRALL ISD",246912,"TRADITIONAL ISD/CSD","Grade  4",47
"2016-2017",13,"WILLIAMSON COUNTY","THRALL ISD",246912,"TRADITIONAL ISD/CSD","Grade  5",53
"2016-2017",13,"WILLIAMSON COUNTY","THRALL ISD",246912,"TRADITIONAL ISD/CSD","Grade  6",42
"2016-2017",13,"WILLIAMSON COUNTY","THRALL ISD",246912,"TRADITIONAL ISD/CSD","Grade  7",48
"2016-2017",13,"WILLIAMSON COUNTY","THRALL ISD",246912,"TRADITIONAL ISD/CSD","Grade  8",62
"2016-2017",13,"WILLIAMSON COUNTY","THRALL ISD",246912,"TRADITIONAL ISD/CSD","Grade  9",50
"2016-2017",13,"WILLIAMSON COUNTY","THRALL ISD",246912,"TRADITIONAL ISD/CSD","Grade 10",51
"2016-2017",13,"WILLIAMSON COUNTY","THRALL ISD",246912,"TRADITIONAL ISD/CSD","Grade 11",56
"2016-2017",13,"WILLIAMSON COUNTY","THRALL ISD",246912,"TRADITIONAL ISD/CSD","Grade 12",52
"2016-2017",02,"LIVE OAK COUNTY","THREE RIVERS ISD",149902,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2016-2017",02,"LIVE OAK COUNTY","THREE RIVERS ISD",149902,"TRADITIONAL ISD/CSD","Pre-kindergarten",33
"2016-2017",02,"LIVE OAK COUNTY","THREE RIVERS ISD",149902,"TRADITIONAL ISD/CSD","Kindergarten",40
"2016-2017",02,"LIVE OAK COUNTY","THREE RIVERS ISD",149902,"TRADITIONAL ISD/CSD","Grade  1",45
"2016-2017",02,"LIVE OAK COUNTY","THREE RIVERS ISD",149902,"TRADITIONAL ISD/CSD","Grade  2",48
"2016-2017",02,"LIVE OAK COUNTY","THREE RIVERS ISD",149902,"TRADITIONAL ISD/CSD","Grade  3",56
"2016-2017",02,"LIVE OAK COUNTY","THREE RIVERS ISD",149902,"TRADITIONAL ISD/CSD","Grade  4",53
"2016-2017",02,"LIVE OAK COUNTY","THREE RIVERS ISD",149902,"TRADITIONAL ISD/CSD","Grade  5",53
"2016-2017",02,"LIVE OAK COUNTY","THREE RIVERS ISD",149902,"TRADITIONAL ISD/CSD","Grade  6",41
"2016-2017",02,"LIVE OAK COUNTY","THREE RIVERS ISD",149902,"TRADITIONAL ISD/CSD","Grade  7",49
"2016-2017",02,"LIVE OAK COUNTY","THREE RIVERS ISD",149902,"TRADITIONAL ISD/CSD","Grade  8",47
"2016-2017",02,"LIVE OAK COUNTY","THREE RIVERS ISD",149902,"TRADITIONAL ISD/CSD","Grade  9",58
"2016-2017",02,"LIVE OAK COUNTY","THREE RIVERS ISD",149902,"TRADITIONAL ISD/CSD","Grade 10",61
"2016-2017",02,"LIVE OAK COUNTY","THREE RIVERS ISD",149902,"TRADITIONAL ISD/CSD","Grade 11",68
"2016-2017",02,"LIVE OAK COUNTY","THREE RIVERS ISD",149902,"TRADITIONAL ISD/CSD","Grade 12",40
"2016-2017",11,"ERATH COUNTY","THREE WAY ISD",072901,"TRADITIONAL ISD/CSD","Pre-kindergarten",25
"2016-2017",11,"ERATH COUNTY","THREE WAY ISD",072901,"TRADITIONAL ISD/CSD","Kindergarten",10
"2016-2017",11,"ERATH COUNTY","THREE WAY ISD",072901,"TRADITIONAL ISD/CSD","Grade  1",16
"2016-2017",11,"ERATH COUNTY","THREE WAY ISD",072901,"TRADITIONAL ISD/CSD","Grade  2",7
"2016-2017",11,"ERATH COUNTY","THREE WAY ISD",072901,"TRADITIONAL ISD/CSD","Grade  3",6
"2016-2017",11,"ERATH COUNTY","THREE WAY ISD",072901,"TRADITIONAL ISD/CSD","Grade  4",10
"2016-2017",11,"ERATH COUNTY","THREE WAY ISD",072901,"TRADITIONAL ISD/CSD","Grade  5",13
"2016-2017",11,"ERATH COUNTY","THREE WAY ISD",072901,"TRADITIONAL ISD/CSD","Grade  6",14
"2016-2017",11,"ERATH COUNTY","THREE WAY ISD",072901,"TRADITIONAL ISD/CSD","Grade  7",11
"2016-2017",11,"ERATH COUNTY","THREE WAY ISD",072901,"TRADITIONAL ISD/CSD","Grade  8",8
"2016-2017",09,"THROCKMORTON COUNTY","THROCKMORTON ISD",224901,"TRADITIONAL ISD/CSD","Pre-kindergarten",5
"2016-2017",09,"THROCKMORTON COUNTY","THROCKMORTON ISD",224901,"TRADITIONAL ISD/CSD","Kindergarten",9
"2016-2017",09,"THROCKMORTON COUNTY","THROCKMORTON ISD",224901,"TRADITIONAL ISD/CSD","Grade  1",6
"2016-2017",09,"THROCKMORTON COUNTY","THROCKMORTON ISD",224901,"TRADITIONAL ISD/CSD","Grade  2",12
"2016-2017",09,"THROCKMORTON COUNTY","THROCKMORTON ISD",224901,"TRADITIONAL ISD/CSD","Grade  3",12
"2016-2017",09,"THROCKMORTON COUNTY","THROCKMORTON ISD",224901,"TRADITIONAL ISD/CSD","Grade  4",12
"2016-2017",09,"THROCKMORTON COUNTY","THROCKMORTON ISD",224901,"TRADITIONAL ISD/CSD","Grade  5",12
"2016-2017",09,"THROCKMORTON COUNTY","THROCKMORTON ISD",224901,"TRADITIONAL ISD/CSD","Grade  6",14
"2016-2017",09,"THROCKMORTON COUNTY","THROCKMORTON ISD",224901,"TRADITIONAL ISD/CSD","Grade  7",8
"2016-2017",09,"THROCKMORTON COUNTY","THROCKMORTON ISD",224901,"TRADITIONAL ISD/CSD","Grade  8",7
"2016-2017",09,"THROCKMORTON COUNTY","THROCKMORTON ISD",224901,"TRADITIONAL ISD/CSD","Grade  9",16
"2016-2017",09,"THROCKMORTON COUNTY","THROCKMORTON ISD",224901,"TRADITIONAL ISD/CSD","Grade 10",12
"2016-2017",09,"THROCKMORTON COUNTY","THROCKMORTON ISD",224901,"TRADITIONAL ISD/CSD","Grade 11",12
"2016-2017",09,"THROCKMORTON COUNTY","THROCKMORTON ISD",224901,"TRADITIONAL ISD/CSD","Grade 12",18
"2016-2017",03,"MATAGORDA COUNTY","TIDEHAVEN ISD",158902,"TRADITIONAL ISD/CSD","Early Education",7
"2016-2017",03,"MATAGORDA COUNTY","TIDEHAVEN ISD",158902,"TRADITIONAL ISD/CSD","Pre-kindergarten",22
"2016-2017",03,"MATAGORDA COUNTY","TIDEHAVEN ISD",158902,"TRADITIONAL ISD/CSD","Kindergarten",52
"2016-2017",03,"MATAGORDA COUNTY","TIDEHAVEN ISD",158902,"TRADITIONAL ISD/CSD","Grade  1",69
"2016-2017",03,"MATAGORDA COUNTY","TIDEHAVEN ISD",158902,"TRADITIONAL ISD/CSD","Grade  2",77
"2016-2017",03,"MATAGORDA COUNTY","TIDEHAVEN ISD",158902,"TRADITIONAL ISD/CSD","Grade  3",72
"2016-2017",03,"MATAGORDA COUNTY","TIDEHAVEN ISD",158902,"TRADITIONAL ISD/CSD","Grade  4",70
"2016-2017",03,"MATAGORDA COUNTY","TIDEHAVEN ISD",158902,"TRADITIONAL ISD/CSD","Grade  5",69
"2016-2017",03,"MATAGORDA COUNTY","TIDEHAVEN ISD",158902,"TRADITIONAL ISD/CSD","Grade  6",54
"2016-2017",03,"MATAGORDA COUNTY","TIDEHAVEN ISD",158902,"TRADITIONAL ISD/CSD","Grade  7",56
"2016-2017",03,"MATAGORDA COUNTY","TIDEHAVEN ISD",158902,"TRADITIONAL ISD/CSD","Grade  8",71
"2016-2017",03,"MATAGORDA COUNTY","TIDEHAVEN ISD",158902,"TRADITIONAL ISD/CSD","Grade  9",80
"2016-2017",03,"MATAGORDA COUNTY","TIDEHAVEN ISD",158902,"TRADITIONAL ISD/CSD","Grade 10",67
"2016-2017",03,"MATAGORDA COUNTY","TIDEHAVEN ISD",158902,"TRADITIONAL ISD/CSD","Grade 11",65
"2016-2017",03,"MATAGORDA COUNTY","TIDEHAVEN ISD",158902,"TRADITIONAL ISD/CSD","Grade 12",42
"2016-2017",07,"SHELBY COUNTY","TIMPSON ISD",210905,"TRADITIONAL ISD/CSD","Pre-kindergarten",21
"2016-2017",07,"SHELBY COUNTY","TIMPSON ISD",210905,"TRADITIONAL ISD/CSD","Kindergarten",51
"2016-2017",07,"SHELBY COUNTY","TIMPSON ISD",210905,"TRADITIONAL ISD/CSD","Grade  1",42
"2016-2017",07,"SHELBY COUNTY","TIMPSON ISD",210905,"TRADITIONAL ISD/CSD","Grade  2",50
"2016-2017",07,"SHELBY COUNTY","TIMPSON ISD",210905,"TRADITIONAL ISD/CSD","Grade  3",43
"2016-2017",07,"SHELBY COUNTY","TIMPSON ISD",210905,"TRADITIONAL ISD/CSD","Grade  4",44
"2016-2017",07,"SHELBY COUNTY","TIMPSON ISD",210905,"TRADITIONAL ISD/CSD","Grade  5",53
"2016-2017",07,"SHELBY COUNTY","TIMPSON ISD",210905,"TRADITIONAL ISD/CSD","Grade  6",47
"2016-2017",07,"SHELBY COUNTY","TIMPSON ISD",210905,"TRADITIONAL ISD/CSD","Grade  7",55
"2016-2017",07,"SHELBY COUNTY","TIMPSON ISD",210905,"TRADITIONAL ISD/CSD","Grade  8",40
"2016-2017",07,"SHELBY COUNTY","TIMPSON ISD",210905,"TRADITIONAL ISD/CSD","Grade  9",59
"2016-2017",07,"SHELBY COUNTY","TIMPSON ISD",210905,"TRADITIONAL ISD/CSD","Grade 10",55
"2016-2017",07,"SHELBY COUNTY","TIMPSON ISD",210905,"TRADITIONAL ISD/CSD","Grade 11",36
"2016-2017",07,"SHELBY COUNTY","TIMPSON ISD",210905,"TRADITIONAL ISD/CSD","Grade 12",32
"2016-2017",10,"GRAYSON COUNTY","TIOGA ISD",091907,"TRADITIONAL ISD/CSD","Pre-kindergarten",47
"2016-2017",10,"GRAYSON COUNTY","TIOGA ISD",091907,"TRADITIONAL ISD/CSD","Kindergarten",39
"2016-2017",10,"GRAYSON COUNTY","TIOGA ISD",091907,"TRADITIONAL ISD/CSD","Grade  1",45
"2016-2017",10,"GRAYSON COUNTY","TIOGA ISD",091907,"TRADITIONAL ISD/CSD","Grade  2",36
"2016-2017",10,"GRAYSON COUNTY","TIOGA ISD",091907,"TRADITIONAL ISD/CSD","Grade  3",57
"2016-2017",10,"GRAYSON COUNTY","TIOGA ISD",091907,"TRADITIONAL ISD/CSD","Grade  4",26
"2016-2017",10,"GRAYSON COUNTY","TIOGA ISD",091907,"TRADITIONAL ISD/CSD","Grade  5",47
"2016-2017",10,"GRAYSON COUNTY","TIOGA ISD",091907,"TRADITIONAL ISD/CSD","Grade  6",49
"2016-2017",10,"GRAYSON COUNTY","TIOGA ISD",091907,"TRADITIONAL ISD/CSD","Grade  7",23
"2016-2017",10,"GRAYSON COUNTY","TIOGA ISD",091907,"TRADITIONAL ISD/CSD","Grade  8",41
"2016-2017",10,"GRAYSON COUNTY","TIOGA ISD",091907,"TRADITIONAL ISD/CSD","Grade  9",34
"2016-2017",10,"GRAYSON COUNTY","TIOGA ISD",091907,"TRADITIONAL ISD/CSD","Grade 10",31
"2016-2017",10,"GRAYSON COUNTY","TIOGA ISD",091907,"TRADITIONAL ISD/CSD","Grade 11",30
"2016-2017",10,"GRAYSON COUNTY","TIOGA ISD",091907,"TRADITIONAL ISD/CSD","Grade 12",23
"2016-2017",11,"HOOD COUNTY","TOLAR ISD",111903,"TRADITIONAL ISD/CSD","Pre-kindergarten",21
"2016-2017",11,"HOOD COUNTY","TOLAR ISD",111903,"TRADITIONAL ISD/CSD","Kindergarten",51
"2016-2017",11,"HOOD COUNTY","TOLAR ISD",111903,"TRADITIONAL ISD/CSD","Grade  1",45
"2016-2017",11,"HOOD COUNTY","TOLAR ISD",111903,"TRADITIONAL ISD/CSD","Grade  2",51
"2016-2017",11,"HOOD COUNTY","TOLAR ISD",111903,"TRADITIONAL ISD/CSD","Grade  3",59
"2016-2017",11,"HOOD COUNTY","TOLAR ISD",111903,"TRADITIONAL ISD/CSD","Grade  4",60
"2016-2017",11,"HOOD COUNTY","TOLAR ISD",111903,"TRADITIONAL ISD/CSD","Grade  5",61
"2016-2017",11,"HOOD COUNTY","TOLAR ISD",111903,"TRADITIONAL ISD/CSD","Grade  6",65
"2016-2017",11,"HOOD COUNTY","TOLAR ISD",111903,"TRADITIONAL ISD/CSD","Grade  7",60
"2016-2017",11,"HOOD COUNTY","TOLAR ISD",111903,"TRADITIONAL ISD/CSD","Grade  8",57
"2016-2017",11,"HOOD COUNTY","TOLAR ISD",111903,"TRADITIONAL ISD/CSD","Grade  9",73
"2016-2017",11,"HOOD COUNTY","TOLAR ISD",111903,"TRADITIONAL ISD/CSD","Grade 10",66
"2016-2017",11,"HOOD COUNTY","TOLAR ISD",111903,"TRADITIONAL ISD/CSD","Grade 11",62
"2016-2017",11,"HOOD COUNTY","TOLAR ISD",111903,"TRADITIONAL ISD/CSD","Grade 12",60
"2016-2017",10,"GRAYSON COUNTY","TOM BEAN ISD",091918,"TRADITIONAL ISD/CSD","Pre-kindergarten",33
"2016-2017",10,"GRAYSON COUNTY","TOM BEAN ISD",091918,"TRADITIONAL ISD/CSD","Kindergarten",37
"2016-2017",10,"GRAYSON COUNTY","TOM BEAN ISD",091918,"TRADITIONAL ISD/CSD","Grade  1",40
"2016-2017",10,"GRAYSON COUNTY","TOM BEAN ISD",091918,"TRADITIONAL ISD/CSD","Grade  2",37
"2016-2017",10,"GRAYSON COUNTY","TOM BEAN ISD",091918,"TRADITIONAL ISD/CSD","Grade  3",47
"2016-2017",10,"GRAYSON COUNTY","TOM BEAN ISD",091918,"TRADITIONAL ISD/CSD","Grade  4",46
"2016-2017",10,"GRAYSON COUNTY","TOM BEAN ISD",091918,"TRADITIONAL ISD/CSD","Grade  5",69
"2016-2017",10,"GRAYSON COUNTY","TOM BEAN ISD",091918,"TRADITIONAL ISD/CSD","Grade  6",57
"2016-2017",10,"GRAYSON COUNTY","TOM BEAN ISD",091918,"TRADITIONAL ISD/CSD","Grade  7",64
"2016-2017",10,"GRAYSON COUNTY","TOM BEAN ISD",091918,"TRADITIONAL ISD/CSD","Grade  8",53
"2016-2017",10,"GRAYSON COUNTY","TOM BEAN ISD",091918,"TRADITIONAL ISD/CSD","Grade  9",45
"2016-2017",10,"GRAYSON COUNTY","TOM BEAN ISD",091918,"TRADITIONAL ISD/CSD","Grade 10",57
"2016-2017",10,"GRAYSON COUNTY","TOM BEAN ISD",091918,"TRADITIONAL ISD/CSD","Grade 11",56
"2016-2017",10,"GRAYSON COUNTY","TOM BEAN ISD",091918,"TRADITIONAL ISD/CSD","Grade 12",44
"2016-2017",04,"HARRIS COUNTY","TOMBALL ISD",101921,"TRADITIONAL ISD/CSD","Early Education",81
"2016-2017",04,"HARRIS COUNTY","TOMBALL ISD",101921,"TRADITIONAL ISD/CSD","Pre-kindergarten",229
"2016-2017",04,"HARRIS COUNTY","TOMBALL ISD",101921,"TRADITIONAL ISD/CSD","Kindergarten",1162
"2016-2017",04,"HARRIS COUNTY","TOMBALL ISD",101921,"TRADITIONAL ISD/CSD","Grade  1",1167
"2016-2017",04,"HARRIS COUNTY","TOMBALL ISD",101921,"TRADITIONAL ISD/CSD","Grade  2",1199
"2016-2017",04,"HARRIS COUNTY","TOMBALL ISD",101921,"TRADITIONAL ISD/CSD","Grade  3",1233
"2016-2017",04,"HARRIS COUNTY","TOMBALL ISD",101921,"TRADITIONAL ISD/CSD","Grade  4",1202
"2016-2017",04,"HARRIS COUNTY","TOMBALL ISD",101921,"TRADITIONAL ISD/CSD","Grade  5",1207
"2016-2017",04,"HARRIS COUNTY","TOMBALL ISD",101921,"TRADITIONAL ISD/CSD","Grade  6",1159
"2016-2017",04,"HARRIS COUNTY","TOMBALL ISD",101921,"TRADITIONAL ISD/CSD","Grade  7",1167
"2016-2017",04,"HARRIS COUNTY","TOMBALL ISD",101921,"TRADITIONAL ISD/CSD","Grade  8",1117
"2016-2017",04,"HARRIS COUNTY","TOMBALL ISD",101921,"TRADITIONAL ISD/CSD","Grade  9",1126
"2016-2017",04,"HARRIS COUNTY","TOMBALL ISD",101921,"TRADITIONAL ISD/CSD","Grade 10",1004
"2016-2017",04,"HARRIS COUNTY","TOMBALL ISD",101921,"TRADITIONAL ISD/CSD","Grade 11",957
"2016-2017",04,"HARRIS COUNTY","TOMBALL ISD",101921,"TRADITIONAL ISD/CSD","Grade 12",922
"2016-2017",19,"EL PASO COUNTY","TORNILLO ISD",071908,"TRADITIONAL ISD/CSD","Pre-kindergarten",51
"2016-2017",19,"EL PASO COUNTY","TORNILLO ISD",071908,"TRADITIONAL ISD/CSD","Kindergarten",74
"2016-2017",19,"EL PASO COUNTY","TORNILLO ISD",071908,"TRADITIONAL ISD/CSD","Grade  1",68
"2016-2017",19,"EL PASO COUNTY","TORNILLO ISD",071908,"TRADITIONAL ISD/CSD","Grade  2",72
"2016-2017",19,"EL PASO COUNTY","TORNILLO ISD",071908,"TRADITIONAL ISD/CSD","Grade  3",72
"2016-2017",19,"EL PASO COUNTY","TORNILLO ISD",071908,"TRADITIONAL ISD/CSD","Grade  4",83
"2016-2017",19,"EL PASO COUNTY","TORNILLO ISD",071908,"TRADITIONAL ISD/CSD","Grade  5",102
"2016-2017",19,"EL PASO COUNTY","TORNILLO ISD",071908,"TRADITIONAL ISD/CSD","Grade  6",83
"2016-2017",19,"EL PASO COUNTY","TORNILLO ISD",071908,"TRADITIONAL ISD/CSD","Grade  7",95
"2016-2017",19,"EL PASO COUNTY","TORNILLO ISD",071908,"TRADITIONAL ISD/CSD","Grade  8",88
"2016-2017",19,"EL PASO COUNTY","TORNILLO ISD",071908,"TRADITIONAL ISD/CSD","Grade  9",128
"2016-2017",19,"EL PASO COUNTY","TORNILLO ISD",071908,"TRADITIONAL ISD/CSD","Grade 10",78
"2016-2017",19,"EL PASO COUNTY","TORNILLO ISD",071908,"TRADITIONAL ISD/CSD","Grade 11",64
"2016-2017",19,"EL PASO COUNTY","TORNILLO ISD",071908,"TRADITIONAL ISD/CSD","Grade 12",75
"2016-2017",11,"TARRANT COUNTY","TREETOPS SCHOOL INTERNATIONAL",220801,"OPEN ENROLLMENT CHARTER","Kindergarten",42
"2016-2017",11,"TARRANT COUNTY","TREETOPS SCHOOL INTERNATIONAL",220801,"OPEN ENROLLMENT CHARTER","Grade  1",42
"2016-2017",11,"TARRANT COUNTY","TREETOPS SCHOOL INTERNATIONAL",220801,"OPEN ENROLLMENT CHARTER","Grade  2",53
"2016-2017",11,"TARRANT COUNTY","TREETOPS SCHOOL INTERNATIONAL",220801,"OPEN ENROLLMENT CHARTER","Grade  3",46
"2016-2017",11,"TARRANT COUNTY","TREETOPS SCHOOL INTERNATIONAL",220801,"OPEN ENROLLMENT CHARTER","Grade  4",34
"2016-2017",11,"TARRANT COUNTY","TREETOPS SCHOOL INTERNATIONAL",220801,"OPEN ENROLLMENT CHARTER","Grade  5",33
"2016-2017",11,"TARRANT COUNTY","TREETOPS SCHOOL INTERNATIONAL",220801,"OPEN ENROLLMENT CHARTER","Grade  6",30
"2016-2017",11,"TARRANT COUNTY","TREETOPS SCHOOL INTERNATIONAL",220801,"OPEN ENROLLMENT CHARTER","Grade  7",38
"2016-2017",11,"TARRANT COUNTY","TREETOPS SCHOOL INTERNATIONAL",220801,"OPEN ENROLLMENT CHARTER","Grade  8",33
"2016-2017",11,"TARRANT COUNTY","TREETOPS SCHOOL INTERNATIONAL",220801,"OPEN ENROLLMENT CHARTER","Grade  9",23
"2016-2017",11,"TARRANT COUNTY","TREETOPS SCHOOL INTERNATIONAL",220801,"OPEN ENROLLMENT CHARTER","Grade 10",17
"2016-2017",11,"TARRANT COUNTY","TREETOPS SCHOOL INTERNATIONAL",220801,"OPEN ENROLLMENT CHARTER","Grade 11",16
"2016-2017",11,"TARRANT COUNTY","TREETOPS SCHOOL INTERNATIONAL",220801,"OPEN ENROLLMENT CHARTER","Grade 12",8
"2016-2017",14,"TAYLOR COUNTY","TRENT ISD",221905,"TRADITIONAL ISD/CSD","Pre-kindergarten",15
"2016-2017",14,"TAYLOR COUNTY","TRENT ISD",221905,"TRADITIONAL ISD/CSD","Kindergarten",11
"2016-2017",14,"TAYLOR COUNTY","TRENT ISD",221905,"TRADITIONAL ISD/CSD","Grade  1",17
"2016-2017",14,"TAYLOR COUNTY","TRENT ISD",221905,"TRADITIONAL ISD/CSD","Grade  2",22
"2016-2017",14,"TAYLOR COUNTY","TRENT ISD",221905,"TRADITIONAL ISD/CSD","Grade  3",16
"2016-2017",14,"TAYLOR COUNTY","TRENT ISD",221905,"TRADITIONAL ISD/CSD","Grade  4",12
"2016-2017",14,"TAYLOR COUNTY","TRENT ISD",221905,"TRADITIONAL ISD/CSD","Grade  5",14
"2016-2017",14,"TAYLOR COUNTY","TRENT ISD",221905,"TRADITIONAL ISD/CSD","Grade  6",17
"2016-2017",14,"TAYLOR COUNTY","TRENT ISD",221905,"TRADITIONAL ISD/CSD","Grade  7",8
"2016-2017",14,"TAYLOR COUNTY","TRENT ISD",221905,"TRADITIONAL ISD/CSD","Grade  8",22
"2016-2017",14,"TAYLOR COUNTY","TRENT ISD",221905,"TRADITIONAL ISD/CSD","Grade  9",10
"2016-2017",14,"TAYLOR COUNTY","TRENT ISD",221905,"TRADITIONAL ISD/CSD","Grade 10",12
"2016-2017",14,"TAYLOR COUNTY","TRENT ISD",221905,"TRADITIONAL ISD/CSD","Grade 11",11
"2016-2017",14,"TAYLOR COUNTY","TRENT ISD",221905,"TRADITIONAL ISD/CSD","Grade 12",9
"2016-2017",10,"FANNIN COUNTY","TRENTON ISD",074912,"TRADITIONAL ISD/CSD","Pre-kindergarten",21
"2016-2017",10,"FANNIN COUNTY","TRENTON ISD",074912,"TRADITIONAL ISD/CSD","Kindergarten",38
"2016-2017",10,"FANNIN COUNTY","TRENTON ISD",074912,"TRADITIONAL ISD/CSD","Grade  1",28
"2016-2017",10,"FANNIN COUNTY","TRENTON ISD",074912,"TRADITIONAL ISD/CSD","Grade  2",37
"2016-2017",10,"FANNIN COUNTY","TRENTON ISD",074912,"TRADITIONAL ISD/CSD","Grade  3",30
"2016-2017",10,"FANNIN COUNTY","TRENTON ISD",074912,"TRADITIONAL ISD/CSD","Grade  4",44
"2016-2017",10,"FANNIN COUNTY","TRENTON ISD",074912,"TRADITIONAL ISD/CSD","Grade  5",39
"2016-2017",10,"FANNIN COUNTY","TRENTON ISD",074912,"TRADITIONAL ISD/CSD","Grade  6",41
"2016-2017",10,"FANNIN COUNTY","TRENTON ISD",074912,"TRADITIONAL ISD/CSD","Grade  7",54
"2016-2017",10,"FANNIN COUNTY","TRENTON ISD",074912,"TRADITIONAL ISD/CSD","Grade  8",42
"2016-2017",10,"FANNIN COUNTY","TRENTON ISD",074912,"TRADITIONAL ISD/CSD","Grade  9",39
"2016-2017",10,"FANNIN COUNTY","TRENTON ISD",074912,"TRADITIONAL ISD/CSD","Grade 10",29
"2016-2017",10,"FANNIN COUNTY","TRENTON ISD",074912,"TRADITIONAL ISD/CSD","Grade 11",43
"2016-2017",10,"FANNIN COUNTY","TRENTON ISD",074912,"TRADITIONAL ISD/CSD","Grade 12",44
"2016-2017",07,"HENDERSON COUNTY","TRINIDAD ISD",107907,"TRADITIONAL ISD/CSD","Pre-kindergarten",9
"2016-2017",07,"HENDERSON COUNTY","TRINIDAD ISD",107907,"TRADITIONAL ISD/CSD","Kindergarten",7
