"Year","Region","County Name","Grade Level Name","Enrollment by Grade Level"
"2017-2018",15,"SUTTON COUNTY","Early Education",-9999999
"2017-2018",15,"SUTTON COUNTY","Pre-kindergarten",49
"2017-2018",15,"SUTTON COUNTY","Kindergarten",45
"2017-2018",15,"SUTTON COUNTY","Grade  1",60
"2017-2018",15,"SUTTON COUNTY","Grade  2",59
"2017-2018",15,"SUTTON COUNTY","Grade  3",70
"2017-2018",15,"SUTTON COUNTY","Grade  4",54
"2017-2018",15,"SUTTON COUNTY","Grade  5",48
"2017-2018",15,"SUTTON COUNTY","Grade  6",57
"2017-2018",15,"SUTTON COUNTY","Grade  7",58
"2017-2018",15,"SUTTON COUNTY","Grade  8",66
"2017-2018",15,"SUTTON COUNTY","Grade  9",52
"2017-2018",15,"SUTTON COUNTY","Grade 10",74
"2017-2018",15,"SUTTON COUNTY","Grade 11",71
"2017-2018",15,"SUTTON COUNTY","Grade 12",52
"2017-2018",16,"SWISHER COUNTY","Early Education",10
"2017-2018",16,"SWISHER COUNTY","Pre-kindergarten",77
"2017-2018",16,"SWISHER COUNTY","Kindergarten",106
"2017-2018",16,"SWISHER COUNTY","Grade  1",108
"2017-2018",16,"SWISHER COUNTY","Grade  2",129
"2017-2018",16,"SWISHER COUNTY","Grade  3",123
"2017-2018",16,"SWISHER COUNTY","Grade  4",120
"2017-2018",16,"SWISHER COUNTY","Grade  5",129
"2017-2018",16,"SWISHER COUNTY","Grade  6",111
"2017-2018",16,"SWISHER COUNTY","Grade  7",140
"2017-2018",16,"SWISHER COUNTY","Grade  8",122
"2017-2018",16,"SWISHER COUNTY","Grade  9",106
"2017-2018",16,"SWISHER COUNTY","Grade 10",108
"2017-2018",16,"SWISHER COUNTY","Grade 11",118
"2017-2018",16,"SWISHER COUNTY","Grade 12",107
"2017-2018",11,"TARRANT COUNTY","Early Education",1708
"2017-2018",11,"TARRANT COUNTY","Pre-kindergarten",14089
"2017-2018",11,"TARRANT COUNTY","Kindergarten",24454
"2017-2018",11,"TARRANT COUNTY","Grade  1",25467
"2017-2018",11,"TARRANT COUNTY","Grade  2",25962
"2017-2018",11,"TARRANT COUNTY","Grade  3",27268
"2017-2018",11,"TARRANT COUNTY","Grade  4",27933
"2017-2018",11,"TARRANT COUNTY","Grade  5",27654
"2017-2018",11,"TARRANT COUNTY","Grade  6",27047
"2017-2018",11,"TARRANT COUNTY","Grade  7",26822
"2017-2018",11,"TARRANT COUNTY","Grade  8",26986
"2017-2018",11,"TARRANT COUNTY","Grade  9",29416
"2017-2018",11,"TARRANT COUNTY","Grade 10",26413
"2017-2018",11,"TARRANT COUNTY","Grade 11",24861
"2017-2018",11,"TARRANT COUNTY","Grade 12",23060
"2017-2018",14,"TAYLOR COUNTY","Early Education",227
"2017-2018",14,"TAYLOR COUNTY","Pre-kindergarten",1111
"2017-2018",14,"TAYLOR COUNTY","Kindergarten",2877
"2017-2018",14,"TAYLOR COUNTY","Grade  1",2969
"2017-2018",14,"TAYLOR COUNTY","Grade  2",2902
"2017-2018",14,"TAYLOR COUNTY","Grade  3",2948
"2017-2018",14,"TAYLOR COUNTY","Grade  4",3067
"2017-2018",14,"TAYLOR COUNTY","Grade  5",3091
"2017-2018",14,"TAYLOR COUNTY","Grade  6",3248
"2017-2018",14,"TAYLOR COUNTY","Grade  7",3359
"2017-2018",14,"TAYLOR COUNTY","Grade  8",3205
"2017-2018",14,"TAYLOR COUNTY","Grade  9",2417
"2017-2018",14,"TAYLOR COUNTY","Grade 10",1980
"2017-2018",14,"TAYLOR COUNTY","Grade 11",1804
"2017-2018",14,"TAYLOR COUNTY","Grade 12",1669
"2017-2018",18,"TERRELL COUNTY","Pre-kindergarten",10
"2017-2018",18,"TERRELL COUNTY","Kindergarten",11
"2017-2018",18,"TERRELL COUNTY","Grade  1",9
"2017-2018",18,"TERRELL COUNTY","Grade  2",15
"2017-2018",18,"TERRELL COUNTY","Grade  3",11
"2017-2018",18,"TERRELL COUNTY","Grade  4",10
"2017-2018",18,"TERRELL COUNTY","Grade  5",11
"2017-2018",18,"TERRELL COUNTY","Grade  6",8
"2017-2018",18,"TERRELL COUNTY","Grade  7",11
"2017-2018",18,"TERRELL COUNTY","Grade  8",8
"2017-2018",18,"TERRELL COUNTY","Grade  9",12
"2017-2018",18,"TERRELL COUNTY","Grade 10",6
"2017-2018",18,"TERRELL COUNTY","Grade 11",6
"2017-2018",18,"TERRELL COUNTY","Grade 12",16
"2017-2018",17,"TERRY COUNTY","Early Education",6
"2017-2018",17,"TERRY COUNTY","Pre-kindergarten",193
"2017-2018",17,"TERRY COUNTY","Kindergarten",180
"2017-2018",17,"TERRY COUNTY","Grade  1",168
"2017-2018",17,"TERRY COUNTY","Grade  2",167
"2017-2018",17,"TERRY COUNTY","Grade  3",194
"2017-2018",17,"TERRY COUNTY","Grade  4",167
"2017-2018",17,"TERRY COUNTY","Grade  5",182
"2017-2018",17,"TERRY COUNTY","Grade  6",168
"2017-2018",17,"TERRY COUNTY","Grade  7",164
"2017-2018",17,"TERRY COUNTY","Grade  8",161
"2017-2018",17,"TERRY COUNTY","Grade  9",172
"2017-2018",17,"TERRY COUNTY","Grade 10",147
"2017-2018",17,"TERRY COUNTY","Grade 11",137
"2017-2018",17,"TERRY COUNTY","Grade 12",147
"2017-2018",09,"THROCKMORTON COUNTY","Early Education",-9999999
"2017-2018",09,"THROCKMORTON COUNTY","Pre-kindergarten",16
"2017-2018",09,"THROCKMORTON COUNTY","Kindergarten",15
"2017-2018",09,"THROCKMORTON COUNTY","Grade  1",15
"2017-2018",09,"THROCKMORTON COUNTY","Grade  2",16
"2017-2018",09,"THROCKMORTON COUNTY","Grade  3",21
"2017-2018",09,"THROCKMORTON COUNTY","Grade  4",20
"2017-2018",09,"THROCKMORTON COUNTY","Grade  5",26
"2017-2018",09,"THROCKMORTON COUNTY","Grade  6",25
"2017-2018",09,"THROCKMORTON COUNTY","Grade  7",28
"2017-2018",09,"THROCKMORTON COUNTY","Grade  8",21
"2017-2018",09,"THROCKMORTON COUNTY","Grade  9",20
"2017-2018",09,"THROCKMORTON COUNTY","Grade 10",28
"2017-2018",09,"THROCKMORTON COUNTY","Grade 11",25
"2017-2018",09,"THROCKMORTON COUNTY","Grade 12",22
"2017-2018",08,"TITUS COUNTY","Early Education",95
"2017-2018",08,"TITUS COUNTY","Pre-kindergarten",447
"2017-2018",08,"TITUS COUNTY","Kindergarten",493
"2017-2018",08,"TITUS COUNTY","Grade  1",496
"2017-2018",08,"TITUS COUNTY","Grade  2",487
"2017-2018",08,"TITUS COUNTY","Grade  3",558
"2017-2018",08,"TITUS COUNTY","Grade  4",560
"2017-2018",08,"TITUS COUNTY","Grade  5",539
"2017-2018",08,"TITUS COUNTY","Grade  6",535
"2017-2018",08,"TITUS COUNTY","Grade  7",523
"2017-2018",08,"TITUS COUNTY","Grade  8",496
"2017-2018",08,"TITUS COUNTY","Grade  9",506
"2017-2018",08,"TITUS COUNTY","Grade 10",478
"2017-2018",08,"TITUS COUNTY","Grade 11",468
"2017-2018",08,"TITUS COUNTY","Grade 12",421
"2017-2018",15,"TOM GREEN COUNTY","Early Education",585
"2017-2018",15,"TOM GREEN COUNTY","Pre-kindergarten",363
"2017-2018",15,"TOM GREEN COUNTY","Kindergarten",1556
"2017-2018",15,"TOM GREEN COUNTY","Grade  1",1605
"2017-2018",15,"TOM GREEN COUNTY","Grade  2",1710
"2017-2018",15,"TOM GREEN COUNTY","Grade  3",1762
"2017-2018",15,"TOM GREEN COUNTY","Grade  4",1754
"2017-2018",15,"TOM GREEN COUNTY","Grade  5",1688
"2017-2018",15,"TOM GREEN COUNTY","Grade  6",1618
"2017-2018",15,"TOM GREEN COUNTY","Grade  7",1570
"2017-2018",15,"TOM GREEN COUNTY","Grade  8",1512
"2017-2018",15,"TOM GREEN COUNTY","Grade  9",1540
"2017-2018",15,"TOM GREEN COUNTY","Grade 10",1379
"2017-2018",15,"TOM GREEN COUNTY","Grade 11",1359
"2017-2018",15,"TOM GREEN COUNTY","Grade 12",1212
"2017-2018",13,"TRAVIS COUNTY","Early Education",773
"2017-2018",13,"TRAVIS COUNTY","Pre-kindergarten",7704
"2017-2018",13,"TRAVIS COUNTY","Kindergarten",11964
"2017-2018",13,"TRAVIS COUNTY","Grade  1",12386
"2017-2018",13,"TRAVIS COUNTY","Grade  2",12489
"2017-2018",13,"TRAVIS COUNTY","Grade  3",12805
"2017-2018",13,"TRAVIS COUNTY","Grade  4",12932
"2017-2018",13,"TRAVIS COUNTY","Grade  5",12972
"2017-2018",13,"TRAVIS COUNTY","Grade  6",12268
"2017-2018",13,"TRAVIS COUNTY","Grade  7",11734
"2017-2018",13,"TRAVIS COUNTY","Grade  8",11811
"2017-2018",13,"TRAVIS COUNTY","Grade  9",12948
"2017-2018",13,"TRAVIS COUNTY","Grade 10",11762
"2017-2018",13,"TRAVIS COUNTY","Grade 11",10183
"2017-2018",13,"TRAVIS COUNTY","Grade 12",9865
"2017-2018",06,"TRINITY COUNTY","Early Education",-9999999
"2017-2018",06,"TRINITY COUNTY","Pre-kindergarten",113
"2017-2018",06,"TRINITY COUNTY","Kindergarten",135
"2017-2018",06,"TRINITY COUNTY","Grade  1",188
"2017-2018",06,"TRINITY COUNTY","Grade  2",191
"2017-2018",06,"TRINITY COUNTY","Grade  3",164
"2017-2018",06,"TRINITY COUNTY","Grade  4",166
"2017-2018",06,"TRINITY COUNTY","Grade  5",167
"2017-2018",06,"TRINITY COUNTY","Grade  6",195
"2017-2018",06,"TRINITY COUNTY","Grade  7",169
"2017-2018",06,"TRINITY COUNTY","Grade  8",172
"2017-2018",06,"TRINITY COUNTY","Grade  9",182
"2017-2018",06,"TRINITY COUNTY","Grade 10",167
"2017-2018",06,"TRINITY COUNTY","Grade 11",166
"2017-2018",06,"TRINITY COUNTY","Grade 12",148
"2017-2018",05,"TYLER COUNTY","Early Education",10
"2017-2018",05,"TYLER COUNTY","Pre-kindergarten",211
"2017-2018",05,"TYLER COUNTY","Kindergarten",252
"2017-2018",05,"TYLER COUNTY","Grade  1",287
"2017-2018",05,"TYLER COUNTY","Grade  2",272
"2017-2018",05,"TYLER COUNTY","Grade  3",289
"2017-2018",05,"TYLER COUNTY","Grade  4",273
"2017-2018",05,"TYLER COUNTY","Grade  5",283
"2017-2018",05,"TYLER COUNTY","Grade  6",273
"2017-2018",05,"TYLER COUNTY","Grade  7",279
"2017-2018",05,"TYLER COUNTY","Grade  8",288
"2017-2018",05,"TYLER COUNTY","Grade  9",253
"2017-2018",05,"TYLER COUNTY","Grade 10",265
"2017-2018",05,"TYLER COUNTY","Grade 11",220
"2017-2018",05,"TYLER COUNTY","Grade 12",262
"2017-2018",07,"UPSHUR COUNTY","Early Education",13
"2017-2018",07,"UPSHUR COUNTY","Pre-kindergarten",290
"2017-2018",07,"UPSHUR COUNTY","Kindergarten",527
"2017-2018",07,"UPSHUR COUNTY","Grade  1",535
"2017-2018",07,"UPSHUR COUNTY","Grade  2",519
"2017-2018",07,"UPSHUR COUNTY","Grade  3",537
"2017-2018",07,"UPSHUR COUNTY","Grade  4",558
"2017-2018",07,"UPSHUR COUNTY","Grade  5",594
"2017-2018",07,"UPSHUR COUNTY","Grade  6",548
"2017-2018",07,"UPSHUR COUNTY","Grade  7",563
"2017-2018",07,"UPSHUR COUNTY","Grade  8",544
"2017-2018",07,"UPSHUR COUNTY","Grade  9",604
"2017-2018",07,"UPSHUR COUNTY","Grade 10",553
"2017-2018",07,"UPSHUR COUNTY","Grade 11",514
"2017-2018",07,"UPSHUR COUNTY","Grade 12",487
"2017-2018",18,"UPTON COUNTY","Early Education",-9999999
"2017-2018",18,"UPTON COUNTY","Pre-kindergarten",46
"2017-2018",18,"UPTON COUNTY","Kindergarten",66
"2017-2018",18,"UPTON COUNTY","Grade  1",62
"2017-2018",18,"UPTON COUNTY","Grade  2",68
"2017-2018",18,"UPTON COUNTY","Grade  3",74
"2017-2018",18,"UPTON COUNTY","Grade  4",59
"2017-2018",18,"UPTON COUNTY","Grade  5",53
"2017-2018",18,"UPTON COUNTY","Grade  6",58
"2017-2018",18,"UPTON COUNTY","Grade  7",82
"2017-2018",18,"UPTON COUNTY","Grade  8",66
"2017-2018",18,"UPTON COUNTY","Grade  9",58
"2017-2018",18,"UPTON COUNTY","Grade 10",58
"2017-2018",18,"UPTON COUNTY","Grade 11",60
"2017-2018",18,"UPTON COUNTY","Grade 12",53
"2017-2018",20,"UVALDE COUNTY","Early Education",26
"2017-2018",20,"UVALDE COUNTY","Pre-kindergarten",360
"2017-2018",20,"UVALDE COUNTY","Kindergarten",365
"2017-2018",20,"UVALDE COUNTY","Grade  1",394
"2017-2018",20,"UVALDE COUNTY","Grade  2",377
"2017-2018",20,"UVALDE COUNTY","Grade  3",441
"2017-2018",20,"UVALDE COUNTY","Grade  4",436
"2017-2018",20,"UVALDE COUNTY","Grade  5",401
"2017-2018",20,"UVALDE COUNTY","Grade  6",402
"2017-2018",20,"UVALDE COUNTY","Grade  7",413
"2017-2018",20,"UVALDE COUNTY","Grade  8",423
"2017-2018",20,"UVALDE COUNTY","Grade  9",403
"2017-2018",20,"UVALDE COUNTY","Grade 10",442
"2017-2018",20,"UVALDE COUNTY","Grade 11",411
"2017-2018",20,"UVALDE COUNTY","Grade 12",350
"2017-2018",15,"VAL VERDE COUNTY","Early Education",35
"2017-2018",15,"VAL VERDE COUNTY","Pre-kindergarten",498
"2017-2018",15,"VAL VERDE COUNTY","Kindergarten",666
"2017-2018",15,"VAL VERDE COUNTY","Grade  1",755
"2017-2018",15,"VAL VERDE COUNTY","Grade  2",785
"2017-2018",15,"VAL VERDE COUNTY","Grade  3",796
"2017-2018",15,"VAL VERDE COUNTY","Grade  4",878
"2017-2018",15,"VAL VERDE COUNTY","Grade  5",791
"2017-2018",15,"VAL VERDE COUNTY","Grade  6",791
"2017-2018",15,"VAL VERDE COUNTY","Grade  7",795
"2017-2018",15,"VAL VERDE COUNTY","Grade  8",847
"2017-2018",15,"VAL VERDE COUNTY","Grade  9",785
"2017-2018",15,"VAL VERDE COUNTY","Grade 10",831
"2017-2018",15,"VAL VERDE COUNTY","Grade 11",763
"2017-2018",15,"VAL VERDE COUNTY","Grade 12",775
"2017-2018",07,"VAN ZANDT COUNTY/07","Early Education",6
"2017-2018",07,"VAN ZANDT COUNTY/07","Pre-kindergarten",258
"2017-2018",07,"VAN ZANDT COUNTY/07","Kindergarten",367
"2017-2018",07,"VAN ZANDT COUNTY/07","Grade  1",364
"2017-2018",07,"VAN ZANDT COUNTY/07","Grade  2",429
"2017-2018",07,"VAN ZANDT COUNTY/07","Grade  3",371
"2017-2018",07,"VAN ZANDT COUNTY/07","Grade  4",433
"2017-2018",07,"VAN ZANDT COUNTY/07","Grade  5",399
"2017-2018",07,"VAN ZANDT COUNTY/07","Grade  6",388
"2017-2018",07,"VAN ZANDT COUNTY/07","Grade  7",418
"2017-2018",07,"VAN ZANDT COUNTY/07","Grade  8",408
"2017-2018",07,"VAN ZANDT COUNTY/07","Grade  9",424
"2017-2018",07,"VAN ZANDT COUNTY/07","Grade 10",439
"2017-2018",07,"VAN ZANDT COUNTY/07","Grade 11",446
"2017-2018",07,"VAN ZANDT COUNTY/07","Grade 12",450
"2017-2018",10,"VAN ZANDT COUNTY/10","Early Education",16
"2017-2018",10,"VAN ZANDT COUNTY/10","Pre-kindergarten",171
"2017-2018",10,"VAN ZANDT COUNTY/10","Kindergarten",317
"2017-2018",10,"VAN ZANDT COUNTY/10","Grade  1",342
"2017-2018",10,"VAN ZANDT COUNTY/10","Grade  2",292
"2017-2018",10,"VAN ZANDT COUNTY/10","Grade  3",359
"2017-2018",10,"VAN ZANDT COUNTY/10","Grade  4",370
"2017-2018",10,"VAN ZANDT COUNTY/10","Grade  5",374
"2017-2018",10,"VAN ZANDT COUNTY/10","Grade  6",367
"2017-2018",10,"VAN ZANDT COUNTY/10","Grade  7",335
"2017-2018",10,"VAN ZANDT COUNTY/10","Grade  8",346
"2017-2018",10,"VAN ZANDT COUNTY/10","Grade  9",368
"2017-2018",10,"VAN ZANDT COUNTY/10","Grade 10",344
"2017-2018",10,"VAN ZANDT COUNTY/10","Grade 11",322
"2017-2018",10,"VAN ZANDT COUNTY/10","Grade 12",276
"2017-2018","AL","VAN ZANDT COUNTY/ALL","Early Education",22
"2017-2018","AL","VAN ZANDT COUNTY/ALL","Pre-kindergarten",429
"2017-2018","AL","VAN ZANDT COUNTY/ALL","Kindergarten",684
"2017-2018","AL","VAN ZANDT COUNTY/ALL","Grade  1",706
"2017-2018","AL","VAN ZANDT COUNTY/ALL","Grade  2",721
"2017-2018","AL","VAN ZANDT COUNTY/ALL","Grade  3",730
"2017-2018","AL","VAN ZANDT COUNTY/ALL","Grade  4",803
"2017-2018","AL","VAN ZANDT COUNTY/ALL","Grade  5",773
"2017-2018","AL","VAN ZANDT COUNTY/ALL","Grade  6",755
"2017-2018","AL","VAN ZANDT COUNTY/ALL","Grade  7",753
"2017-2018","AL","VAN ZANDT COUNTY/ALL","Grade  8",754
"2017-2018","AL","VAN ZANDT COUNTY/ALL","Grade  9",792
"2017-2018","AL","VAN ZANDT COUNTY/ALL","Grade 10",783
"2017-2018","AL","VAN ZANDT COUNTY/ALL","Grade 11",768
"2017-2018","AL","VAN ZANDT COUNTY/ALL","Grade 12",726
"2017-2018",03,"VICTORIA COUNTY","Early Education",78
"2017-2018",03,"VICTORIA COUNTY","Pre-kindergarten",689
"2017-2018",03,"VICTORIA COUNTY","Kindergarten",1082
"2017-2018",03,"VICTORIA COUNTY","Grade  1",1127
"2017-2018",03,"VICTORIA COUNTY","Grade  2",1103
"2017-2018",03,"VICTORIA COUNTY","Grade  3",1242
"2017-2018",03,"VICTORIA COUNTY","Grade  4",1274
"2017-2018",03,"VICTORIA COUNTY","Grade  5",1200
"2017-2018",03,"VICTORIA COUNTY","Grade  6",1105
"2017-2018",03,"VICTORIA COUNTY","Grade  7",1128
"2017-2018",03,"VICTORIA COUNTY","Grade  8",1099
"2017-2018",03,"VICTORIA COUNTY","Grade  9",1317
"2017-2018",03,"VICTORIA COUNTY","Grade 10",1075
"2017-2018",03,"VICTORIA COUNTY","Grade 11",972
"2017-2018",03,"VICTORIA COUNTY","Grade 12",795
"2017-2018",06,"WALKER COUNTY","Early Education",29
"2017-2018",06,"WALKER COUNTY","Pre-kindergarten",375
"2017-2018",06,"WALKER COUNTY","Kindergarten",539
"2017-2018",06,"WALKER COUNTY","Grade  1",565
"2017-2018",06,"WALKER COUNTY","Grade  2",553
"2017-2018",06,"WALKER COUNTY","Grade  3",714
"2017-2018",06,"WALKER COUNTY","Grade  4",720
"2017-2018",06,"WALKER COUNTY","Grade  5",713
"2017-2018",06,"WALKER COUNTY","Grade  6",744
"2017-2018",06,"WALKER COUNTY","Grade  7",798
"2017-2018",06,"WALKER COUNTY","Grade  8",782
"2017-2018",06,"WALKER COUNTY","Grade  9",904
"2017-2018",06,"WALKER COUNTY","Grade 10",812
"2017-2018",06,"WALKER COUNTY","Grade 11",777
"2017-2018",06,"WALKER COUNTY","Grade 12",562
"2017-2018",04,"WALLER COUNTY","Early Education",54
"2017-2018",04,"WALLER COUNTY","Pre-kindergarten",596
"2017-2018",04,"WALLER COUNTY","Kindergarten",744
"2017-2018",04,"WALLER COUNTY","Grade  1",769
"2017-2018",04,"WALLER COUNTY","Grade  2",836
"2017-2018",04,"WALLER COUNTY","Grade  3",872
"2017-2018",04,"WALLER COUNTY","Grade  4",905
"2017-2018",04,"WALLER COUNTY","Grade  5",932
"2017-2018",04,"WALLER COUNTY","Grade  6",810
"2017-2018",04,"WALLER COUNTY","Grade  7",798
"2017-2018",04,"WALLER COUNTY","Grade  8",779
"2017-2018",04,"WALLER COUNTY","Grade  9",811
"2017-2018",04,"WALLER COUNTY","Grade 10",782
"2017-2018",04,"WALLER COUNTY","Grade 11",797
"2017-2018",04,"WALLER COUNTY","Grade 12",687
"2017-2018",18,"WARD COUNTY","Early Education",15
"2017-2018",18,"WARD COUNTY","Pre-kindergarten",54
"2017-2018",18,"WARD COUNTY","Kindergarten",176
"2017-2018",18,"WARD COUNTY","Grade  1",204
"2017-2018",18,"WARD COUNTY","Grade  2",198
"2017-2018",18,"WARD COUNTY","Grade  3",203
"2017-2018",18,"WARD COUNTY","Grade  4",203
"2017-2018",18,"WARD COUNTY","Grade  5",188
"2017-2018",18,"WARD COUNTY","Grade  6",184
"2017-2018",18,"WARD COUNTY","Grade  7",198
"2017-2018",18,"WARD COUNTY","Grade  8",201
"2017-2018",18,"WARD COUNTY","Grade  9",169
"2017-2018",18,"WARD COUNTY","Grade 10",183
"2017-2018",18,"WARD COUNTY","Grade 11",156
"2017-2018",18,"WARD COUNTY","Grade 12",158
"2017-2018",06,"WASHINGTON COUNTY","Early Education",34
"2017-2018",06,"WASHINGTON COUNTY","Pre-kindergarten",284
"2017-2018",06,"WASHINGTON COUNTY","Kindergarten",360
"2017-2018",06,"WASHINGTON COUNTY","Grade  1",387
"2017-2018",06,"WASHINGTON COUNTY","Grade  2",370
"2017-2018",06,"WASHINGTON COUNTY","Grade  3",380
"2017-2018",06,"WASHINGTON COUNTY","Grade  4",378
"2017-2018",06,"WASHINGTON COUNTY","Grade  5",438
"2017-2018",06,"WASHINGTON COUNTY","Grade  6",382
"2017-2018",06,"WASHINGTON COUNTY","Grade  7",437
"2017-2018",06,"WASHINGTON COUNTY","Grade  8",421
"2017-2018",06,"WASHINGTON COUNTY","Grade  9",431
"2017-2018",06,"WASHINGTON COUNTY","Grade 10",390
"2017-2018",06,"WASHINGTON COUNTY","Grade 11",399
"2017-2018",06,"WASHINGTON COUNTY","Grade 12",388
"2017-2018",01,"WEBB COUNTY","Early Education",192
"2017-2018",01,"WEBB COUNTY","Pre-kindergarten",4106
"2017-2018",01,"WEBB COUNTY","Kindergarten",4407
"2017-2018",01,"WEBB COUNTY","Grade  1",4903
"2017-2018",01,"WEBB COUNTY","Grade  2",4760
"2017-2018",01,"WEBB COUNTY","Grade  3",4889
"2017-2018",01,"WEBB COUNTY","Grade  4",4969
"2017-2018",01,"WEBB COUNTY","Grade  5",4949
"2017-2018",01,"WEBB COUNTY","Grade  6",4837
"2017-2018",01,"WEBB COUNTY","Grade  7",4833
"2017-2018",01,"WEBB COUNTY","Grade  8",4890
"2017-2018",01,"WEBB COUNTY","Grade  9",5467
"2017-2018",01,"WEBB COUNTY","Grade 10",5262
"2017-2018",01,"WEBB COUNTY","Grade 11",4666
"2017-2018",01,"WEBB COUNTY","Grade 12",4840
"2017-2018",03,"WHARTON COUNTY","Early Education",38
"2017-2018",03,"WHARTON COUNTY","Pre-kindergarten",325
"2017-2018",03,"WHARTON COUNTY","Kindergarten",515
"2017-2018",03,"WHARTON COUNTY","Grade  1",550
"2017-2018",03,"WHARTON COUNTY","Grade  2",592
"2017-2018",03,"WHARTON COUNTY","Grade  3",584
"2017-2018",03,"WHARTON COUNTY","Grade  4",606
"2017-2018",03,"WHARTON COUNTY","Grade  5",664
"2017-2018",03,"WHARTON COUNTY","Grade  6",633
"2017-2018",03,"WHARTON COUNTY","Grade  7",661
"2017-2018",03,"WHARTON COUNTY","Grade  8",668
"2017-2018",03,"WHARTON COUNTY","Grade  9",734
"2017-2018",03,"WHARTON COUNTY","Grade 10",651
"2017-2018",03,"WHARTON COUNTY","Grade 11",604
"2017-2018",03,"WHARTON COUNTY","Grade 12",544
"2017-2018",16,"WHEELER COUNTY","Early Education",5
"2017-2018",16,"WHEELER COUNTY","Pre-kindergarten",74
"2017-2018",16,"WHEELER COUNTY","Kindergarten",86
"2017-2018",16,"WHEELER COUNTY","Grade  1",85
"2017-2018",16,"WHEELER COUNTY","Grade  2",84
"2017-2018",16,"WHEELER COUNTY","Grade  3",84
"2017-2018",16,"WHEELER COUNTY","Grade  4",83
"2017-2018",16,"WHEELER COUNTY","Grade  5",76
"2017-2018",16,"WHEELER COUNTY","Grade  6",75
"2017-2018",16,"WHEELER COUNTY","Grade  7",93
"2017-2018",16,"WHEELER COUNTY","Grade  8",85
"2017-2018",16,"WHEELER COUNTY","Grade  9",70
"2017-2018",16,"WHEELER COUNTY","Grade 10",76
"2017-2018",16,"WHEELER COUNTY","Grade 11",67
"2017-2018",16,"WHEELER COUNTY","Grade 12",67
"2017-2018",09,"WICHITA COUNTY","Early Education",91
"2017-2018",09,"WICHITA COUNTY","Pre-kindergarten",1307
"2017-2018",09,"WICHITA COUNTY","Kindergarten",1560
"2017-2018",09,"WICHITA COUNTY","Grade  1",1549
"2017-2018",09,"WICHITA COUNTY","Grade  2",1554
"2017-2018",09,"WICHITA COUNTY","Grade  3",1569
"2017-2018",09,"WICHITA COUNTY","Grade  4",1593
"2017-2018",09,"WICHITA COUNTY","Grade  5",1578
"2017-2018",09,"WICHITA COUNTY","Grade  6",1466
"2017-2018",09,"WICHITA COUNTY","Grade  7",1436
"2017-2018",09,"WICHITA COUNTY","Grade  8",1434
"2017-2018",09,"WICHITA COUNTY","Grade  9",1428
"2017-2018",09,"WICHITA COUNTY","Grade 10",1447
"2017-2018",09,"WICHITA COUNTY","Grade 11",1347
"2017-2018",09,"WICHITA COUNTY","Grade 12",1297
"2017-2018",09,"WILBARGER COUNTY","Early Education",-9999999
"2017-2018",09,"WILBARGER COUNTY","Pre-kindergarten",56
"2017-2018",09,"WILBARGER COUNTY","Kindergarten",163
"2017-2018",09,"WILBARGER COUNTY","Grade  1",171
"2017-2018",09,"WILBARGER COUNTY","Grade  2",164
"2017-2018",09,"WILBARGER COUNTY","Grade  3",168
"2017-2018",09,"WILBARGER COUNTY","Grade  4",194
"2017-2018",09,"WILBARGER COUNTY","Grade  5",171
"2017-2018",09,"WILBARGER COUNTY","Grade  6",191
"2017-2018",09,"WILBARGER COUNTY","Grade  7",193
"2017-2018",09,"WILBARGER COUNTY","Grade  8",171
"2017-2018",09,"WILBARGER COUNTY","Grade  9",193
"2017-2018",09,"WILBARGER COUNTY","Grade 10",177
"2017-2018",09,"WILBARGER COUNTY","Grade 11",167
"2017-2018",09,"WILBARGER COUNTY","Grade 12",147
"2017-2018",01,"WILLACY COUNTY","Early Education",16
"2017-2018",01,"WILLACY COUNTY","Pre-kindergarten",255
"2017-2018",01,"WILLACY COUNTY","Kindergarten",263
"2017-2018",01,"WILLACY COUNTY","Grade  1",302
"2017-2018",01,"WILLACY COUNTY","Grade  2",314
"2017-2018",01,"WILLACY COUNTY","Grade  3",292
"2017-2018",01,"WILLACY COUNTY","Grade  4",328
"2017-2018",01,"WILLACY COUNTY","Grade  5",309
"2017-2018",01,"WILLACY COUNTY","Grade  6",320
"2017-2018",01,"WILLACY COUNTY","Grade  7",311
"2017-2018",01,"WILLACY COUNTY","Grade  8",335
"2017-2018",01,"WILLACY COUNTY","Grade  9",349
"2017-2018",01,"WILLACY COUNTY","Grade 10",330
"2017-2018",01,"WILLACY COUNTY","Grade 11",309
"2017-2018",01,"WILLACY COUNTY","Grade 12",278
"2017-2018",13,"WILLIAMSON COUNTY","Early Education",856
"2017-2018",13,"WILLIAMSON COUNTY","Pre-kindergarten",2063
"2017-2018",13,"WILLIAMSON COUNTY","Kindergarten",8159
"2017-2018",13,"WILLIAMSON COUNTY","Grade  1",8640
"2017-2018",13,"WILLIAMSON COUNTY","Grade  2",8650
"2017-2018",13,"WILLIAMSON COUNTY","Grade  3",9041
"2017-2018",13,"WILLIAMSON COUNTY","Grade  4",9352
"2017-2018",13,"WILLIAMSON COUNTY","Grade  5",9234
"2017-2018",13,"WILLIAMSON COUNTY","Grade  6",9177
"2017-2018",13,"WILLIAMSON COUNTY","Grade  7",9385
"2017-2018",13,"WILLIAMSON COUNTY","Grade  8",9448
